status,open,close,type,account_id,client_id
Active,2016-04-01,,Roth IRA,3076,1005
Active,2018-01-21,,Brokerage,3077,1005
Active,2006-04-17,,Roth 401(k),3078,1005
Active,2009-08-31,,Traditional IRA,3079,1005
Active,2011-01-31,,Roth 401(k),3080,1006
Active,2011-03-05,,Brokerage,3081,1006
Active,2010-08-02,,529,3082,1006
Active,2016-03-05,,Traditional IRA,3083,1007
Active,2017-04-05,,Roth IRA,3084,1007
Active,2018-06-04,,Roth 401(k),3085,1008
Active,2011-08-21,,Roth 401(k),3086,1009
Active,2002-01-05,,529,3087,1009
Active,2016-07-13,,Traditional IRA,3088,1009
Active,2000-09-24,,Roth IRA,3089,1009
Active,2012-07-29,,Brokerage,3090,1009
Active,2016-02-16,,Roth IRA,3091,1010
Active,2015-07-09,,Brokerage,3092,1010
Active,2018-03-31,,Roth 401(k),3093,1010
Active,2018-07-15,,Traditional IRA,3094,1011
Active,2017-10-12,,529,3095,1011
Active,2016-02-14,,529,3096,1012
Active,2013-12-07,,Brokerage,3097,1012
Active,2016-02-09,,Traditional IRA,3098,1012
Active,2016-06-12,,Roth IRA,3099,1013
Active,2013-07-09,,Brokerage,3100,1013
Active,2016-07-10,,Roth 401(k),3101,1013
Active,2016-11-21,,529,3102,1014
Active,2013-11-25,,Brokerage,3103,1014
Inactive,2015-01-10,2016-03-15,Roth IRA,3104,1015
Active,2015-04-21,,529,3105,1015
Active,2016-01-10,,Traditional IRA,3106,1015
Active,2017-06-20,,Brokerage,3107,1015
Active,2008-02-13,,Roth IRA,3108,1016
Active,2015-04-25,,Brokerage,3109,1017
Active,2006-02-09,,529,3110,1017
Active,2017-01-11,,Traditional IRA,3111,1018
Active,2018-01-14,,529,3112,1018
Active,2017-12-09,,Roth IRA,3113,1018
Inactive,2017-11-30,2018-08-14,Roth 401(k),3114,1018
Inactive,2017-01-06,2018-10-04,Brokerage,3115,1018
Active,2002-01-17,,529,3116,1019
Active,2017-12-04,,Roth 401(k),3117,1020
Active,2017-11-18,,Traditional IRA,3118,1020
Active,2017-10-19,,529,3119,1020
Active,2018-04-15,,Brokerage,3120,1020
Active,2018-04-29,,Roth IRA,3121,1020
Active,2013-10-06,,Traditional IRA,3122,1021
Active,2001-07-10,,Roth 401(k),3123,1021
Active,2010-05-05,,Roth IRA,3124,1021
Inactive,2007-12-27,2015-02-03,Brokerage,3125,1021
Active,2017-09-18,,Roth 401(k),3126,1022
Active,2013-11-01,,Roth 401(k),3127,1023
Active,2002-05-14,,Brokerage,3128,1024
Active,2013-10-29,,Traditional IRA,3129,1024
Active,2018-02-18,,Roth IRA,3130,1025
Active,2017-01-09,,Traditional IRA,3131,1026
Active,2017-10-13,,Roth 401(k),3132,1026
